# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_rdf_at[1] c_rdf_at[2] c_rdf_at[3] c_rdf_at[4] c_rdf_at[5] c_rdf_at[6] c_rdf_at[7]
400000 200
172 12.005 0.994073 5.23225 1.00023 271.316 1.00905 268.16
173 12.075 1.02773 5.32785 0.990576 276.069 1.00747 272.989
174 12.145 1.01539 5.4234 0.987514 280.862 1.00481 277.861
175 12.215 1.04108 5.5225 0.988021 285.713 1.00192 282.775
176 12.285 0.988223 5.61765 0.985497 290.607 0.999879 287.736
177 12.355 0.982704 5.71335 0.984659 295.553 0.997037 292.739
178 12.425 1.00872 5.8127 0.981957 300.542 0.995049 297.788
179 12.495 0.994942 5.9118 0.978329 305.568 0.993734 302.888
180 12.565 0.981405 6.01065 0.977824 310.648 0.991313 308.033
181 12.635 0.966142 6.10905 0.97993 315.796 0.990168 313.23
182 12.705 0.972519 6.2092 0.974137 320.97 0.988108 318.473
183 12.775 0.956608 6.3088 0.979449 326.23 0.987051 323.768
184 12.845 0.968535 6.41075 0.970769 331.5 0.985001 329.11
185 12.915 0.986257 6.5157 0.973301 336.842 0.984088 334.506
186 12.985 1.00401 6.6237 0.970541 342.227 0.983657 339.958
187 13.055 0.971655 6.72935 0.972098 347.679 0.983189 345.467
188 13.125 0.938116 6.83245 0.973206 353.196 0.981673 351.026
189 13.195 0.972753 6.9405 0.974921 358.781 0.982047 356.646
190 13.265 0.974985 7.04995 0.974779 364.425 0.981547 362.324
191 13.335 0.957283 7.15855 0.976924 370.142 0.980905 368.058
192 13.405 0.941205 7.26645 0.977829 375.924 0.981064 373.853
193 13.475 0.98929 7.38105 0.978102 381.768 0.981477 379.711
194 13.545 0.9808 7.49585 0.97915 387.679 0.981601 385.631
195 13.615 0.961016 7.6095 0.980899 393.662 0.981845 391.614
196 13.685 0.969205 7.7253 0.980991 399.708 0.982325 397.661
197 13.755 0.957294 7.84085 0.985279 405.842 0.983124 403.776
198 13.825 0.972638 7.95945 0.985896 412.043 0.984575 409.962
199 13.895 0.975852 8.07965 0.986762 418.312 0.984879 416.213
200 13.965 1.01994 8.20655 0.991916 424.677 0.986638 422.538
4000000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.05213e-05 3.06122e-06
44 3.045 0 0 0.000327741 0.0001 0.000217602 6.93878e-05
45 3.115 0.00807669 5e-05 0.00227054 0.000825 0.00185539 0.000661224
46 3.185 0.0309023 0.00025 0.0157271 0.006075 0.00978247 0.00392347
47 3.255 0.0591751 0.00065 0.0478269 0.02275 0.0339348 0.0157429
48 3.325 0.120508 0.0015 0.118125 0.065725 0.0837073 0.0461653
49 3.395 0.224381 0.00315 0.234913 0.154825 0.165468 0.108861
50 3.465 0.33943 0.00575 0.364474 0.298825 0.274397 0.217162
51 3.535 0.514267 0.00985 0.511048 0.508975 0.396551 0.380063
52 3.605 0.66937 0.0154 0.646015 0.78525 0.51452 0.599879
53 3.675 0.696339 0.0214 0.768739 1.1269 0.618219 0.874353
54 3.745 0.899657 0.02945 0.861283 1.5244 0.693608 1.19414
55 3.815 1.01233 0.03885 0.909571 1.96003 0.738369 1.54741
56 3.885 0.970991 0.0482 0.939707 2.42675 0.757092 1.92305
57 3.955 1.05216 0.0587 0.966333 2.92415 0.760807 2.31426
58 4.025 0.861083 0.0676 0.987177 3.45042 0.755235 2.71648
59 4.095 1.03753 0.0787 0.9973 4.00075 0.754776 3.13255
60 4.165 1.05265 0.09035 1.03168 4.58967 0.762839 3.56756
61 4.235 0.935114 0.10105 1.03662 5.20147 0.77778 4.02613
62 4.305 0.943011 0.1122 1.05811 5.84678 0.799291 4.51309
63 4.375 0.9704 0.12405 1.08358 6.52928 0.822565 5.03066
64 4.445 1.06304 0.13745 1.08975 7.2378 0.848959 5.58206
65 4.515 0.988045 0.1503 1.10747 7.9807 0.872716 6.16689
66 4.585 1.00657 0.1638 1.12306 8.7576 0.895346 6.78563
67 4.655 0.980143 0.17735 1.12407 9.55912 0.921036 7.44171
68 4.725 0.838984 0.1893 1.15666 10.4089 0.947488 8.13708
69 4.795 0.899884 0.2025 1.17785 11.3 0.980814 8.8784
70 4.865 0.973513 0.2172 1.18689 12.2244 1.01021 9.66439
71 4.935 0.926784 0.2316 1.1971 13.1838 1.0374 10.4949
72 5.005 0.979257 0.24725 1.19773 14.1711 1.0586 11.3667
73 5.075 0.99503 0.2636 1.21524 15.2011 1.07099 12.2734
74 5.145 0.929651 0.2793 1.21067 16.2556 1.07818 13.2116
75 5.215 0.904861 0.295 1.21034 17.3388 1.08182 14.1788
76 5.285 0.911916 0.31125 1.19919 18.441 1.08569 15.1757
77 5.355 0.890964 0.32755 1.19099 19.5649 1.09329 16.2063
78 5.425 1.00926 0.3465 1.19608 20.7232 1.10329 17.2737
79 5.495 0.957751 0.36495 1.19365 21.9092 1.11498 18.3804
80 5.565 0.868012 0.3821 1.2013 23.1335 1.12775 19.5285
81 5.635 0.87373 0.3998 1.20159 24.389 1.13791 20.7163
82 5.705 0.88854 0.41825 1.20606 25.6807 1.14885 21.9454
83 5.775 0.92353 0.4379 1.21024 27.0089 1.15609 23.2129
84 5.845 0.835016 0.4561 1.1983 28.356 1.16347 24.5195
85 5.915 0.90497 0.4763 1.18455 29.7198 1.16771 25.8625
86 5.985 0.8161 0.49495 1.18424 31.1156 1.16556 27.235
87 6.055 0.897809 0.51595 1.16062 32.5159 1.16504 28.6391
88 6.125 0.831445 0.53585 1.16091 33.949 1.16105 30.071
89 6.195 0.857689 0.55685 1.14591 35.3962 1.15226 31.5247
90 6.265 0.790708 0.57665 1.11818 36.8404 1.14591 33.0032
91 6.335 0.812388 0.59745 1.10306 38.2971 1.13605 34.5019
92 6.405 0.748878 0.61705 1.09584 39.7764 1.12424 36.018
93 6.475 0.796331 0.63835 1.06691 41.2483 1.11326 37.5524
94 6.545 0.823297 0.66085 1.05508 42.7356 1.10469 39.1079
95 6.615 0.818503 0.6837 1.04398 44.2389 1.0969 40.6858
96 6.685 0.801451 0.70655 1.01795 45.7358 1.0885 42.2848
97 6.755 0.819278 0.7304 1.01371 47.2579 1.07865 43.9028
98 6.825 0.794146 0.754 1.0038 48.7965 1.07156 45.5436
99 6.895 0.774806 0.7775 1.00217 50.3643 1.06302 47.2049
100 6.965 0.757695 0.80095 0.981866 51.9317 1.05526 48.8877
101 7.035 0.810785 0.82655 0.97495 53.5195 1.04648 50.5902
102 7.105 0.805755 0.8525 0.967543 55.1267 1.03877 52.314
103 7.175 0.739872 0.8768 0.953257 56.7415 1.02967 54.0565
104 7.245 0.761478 0.9023 0.945911 58.3754 1.01958 55.8158
105 7.315 0.770409 0.9286 0.938132 60.0272 1.00932 57.5912
106 7.385 0.724259 0.9538 0.936298 61.7076 1.00053 59.3849
107 7.455 0.737515 0.97995 0.924498 63.3983 0.989474 61.1927
108 7.525 0.804132 1.009 0.924927 65.1218 0.979125 63.0153
109 7.595 0.805682 1.03865 0.911157 66.8513 0.97099 64.8565
110 7.665 0.831052 1.0698 0.905867 68.6026 0.962519 66.7154
111 7.735 0.854066 1.1024 0.904834 70.384 0.955709 68.5951
112 7.805 0.822091 1.13435 0.904079 72.1963 0.949831 70.4972
113 7.875 0.817651 1.1667 0.899128 74.0312 0.943893 72.4214
114 7.945 0.910083 1.20335 0.895992 75.8923 0.93942 74.3707
115 8.015 0.913776 1.2408 0.900491 77.7958 0.935183 76.3456
116 8.085 0.823686 1.27515 0.892974 79.7166 0.932547 78.3494
117 8.155 0.910954 1.3138 0.899792 81.6857 0.929681 80.3819
118 8.225 0.91405 1.35325 0.899838 83.6888 0.928796 82.4474
119 8.295 0.907801 1.3931 0.909779 85.7487 0.926586 84.5432
120 8.365 0.926272 1.43445 0.907179 87.8376 0.927692 86.6771
121 8.435 0.931891 1.47675 0.913839 89.9771 0.928213 88.848
122 8.505 0.952369 1.5207 0.921902 92.1715 0.929018 91.0571
123 8.575 1.02215 1.56865 0.921522 94.4012 0.930539 93.3063
124 8.645 0.998326 1.61625 0.930111 96.6886 0.931783 95.5955
125 8.715 1.00402 1.6649 0.943998 99.0479 0.935254 97.9306
126 8.785 1.0805 1.7181 0.946872 101.453 0.937057 100.308
127 8.855 1.07048 1.77165 0.950012 103.904 0.94046 102.732
128 8.925 1.11377 1.82825 0.952546 106.401 0.944741 105.206
129 8.995 1.0965 1.88485 0.958652 108.953 0.947821 107.727
130 9.065 1.08726 1.94185 0.976004 111.592 0.953242 110.302
131 9.135 1.04812 1.99765 0.981925 114.288 0.95648 112.925
132 9.205 1.13861 2.0592 0.98914 117.046 0.961739 115.604
133 9.275 1.09507 2.1193 0.994173 119.861 0.965843 118.336
134 9.345 1.11193 2.18125 1.00049 122.736 0.971218 121.124
135 9.415 1.12022 2.2446 1.01025 125.682 0.974742 123.964
136 9.485 1.13423 2.3097 1.01355 128.683 0.981185 126.866
137 9.555 1.10823 2.37425 1.01655 131.737 0.985525 129.823
138 9.625 1.1387 2.44155 1.02469 134.861 0.989785 132.838
139 9.695 1.08813 2.5068 1.02815 138.041 0.994468 135.91
140 9.765 1.13341 2.57575 1.03254 141.281 0.998729 139.041
141 9.835 1.14326 2.6463 1.04156 144.596 1.00286 142.23
142 9.905 1.17349 2.71975 1.04132 147.957 1.00598 145.474
143 9.975 1.09879 2.7895 1.04476 151.378 1.01133 148.782
144 10.045 1.16431 2.86445 1.04891 154.861 1.01294 152.142
145 10.115 1.17046 2.94085 1.04456 158.378 1.01697 155.562
146 10.185 1.16954 3.01825 1.0449 161.944 1.02116 159.044
147 10.255 1.15586 3.0958 1.04702 165.568 1.02389 162.584
148 10.325 1.14098 3.1734 1.04971 169.25 1.02601 166.179
149 10.395 1.13364 3.25155 1.05091 172.987 1.02897 169.834
150 10.465 1.17363 3.33355 1.04856 176.766 1.03031 173.544
151 10.535 1.08676 3.4105 1.05258 180.61 1.03156 177.307
152 10.605 1.10801 3.49 1.04971 184.495 1.03224 181.123
153 10.675 1.15886 3.57425 1.04727 188.422 1.03395 184.997
154 10.745 1.10783 3.65585 1.0468 192.399 1.03411 188.921
155 10.815 1.10024 3.73795 1.0494 196.438 1.03445 192.899
156 10.885 1.11987 3.8226 1.04037 200.494 1.03503 196.93
157 10.955 1.08797 3.9059 1.04207 204.609 1.03528 201.014
158 11.025 1.07807 3.9895 1.03944 208.767 1.03494 205.15
159 11.095 1.07342 4.0738 1.04065 212.982 1.03451 209.336
160 11.165 1.09647 4.161 1.03499 217.227 1.03228 213.566
161 11.235 1.0636 4.24665 1.03229 221.515 1.03258 217.85
162 11.305 1.0241 4.33015 1.02937 225.844 1.03158 222.184
163 11.375 1.05151 4.41695 1.02349 230.202 1.0305 226.567
164 11.445 1.0351 4.50345 1.02188 234.606 1.02827 230.995
165 11.515 1.06924 4.5939 1.01669 239.043 1.02627 235.468
166 11.585 1.0768 4.6861 1.01699 243.534 1.02483 239.99
167 11.655 1.02467 4.7749 1.0105 248.051 1.02243 244.555
168 11.725 1.02159 4.8645 1.00381 252.592 1.01949 249.162
169 11.795 1.02697 4.95565 1.00334 257.185 1.01844 253.82
170 11.865 1.0572 5.0506 0.999798 261.817 1.01448 258.515
171 11.935 0.986511 5.14025 0.999791 266.503 1.01355 263.261
172 12.005 1.01963 5.234 0.997348 271.233 1.01109 268.051
173 12.075 1.02128 5.329 0.991634 275.99 1.00909 272.887
174 12.145 1.02123 5.4251 0.99131 280.802 1.00653 277.768
175 12.215 1.03635 5.52375 0.98604 285.643 1.00373 282.691
176 12.285 1.01367 5.62135 0.9793 290.507 1.00261 287.665
177 12.355 1.02327 5.721 0.98446 295.452 0.999545 292.681
178 12.425 1.00669 5.82015 0.979162 300.426 0.998068 297.746
179 12.495 1.01854 5.9216 0.978942 305.455 0.996975 302.862
180 12.565 1.00623 6.02295 0.978098 310.536 0.993278 308.017
181 12.635 0.975961 6.12235 0.976223 315.665 0.991712 313.222
182 12.705 1.00262 6.2256 0.974203 320.839 0.990242 318.476
183 12.775 1.05553 6.3355 0.968425 326.04 0.988717 323.78
184 12.845 0.994661 6.4402 0.96959 331.304 0.988358 329.141
185 12.915 0.991896 6.54575 0.976184 336.662 0.986638 334.551
186 12.985 1.01284 6.6547 0.976137 342.078 0.985654 340.014
187 13.055 0.982232 6.7615 0.974737 347.545 0.983985 345.527
188 13.125 0.982247 6.86945 0.97131 353.051 0.983377 351.095
189 13.195 1.01552 6.98225 0.974026 358.631 0.982507 356.719
190 13.265 0.995473 7.094 0.973687 364.269 0.982184 362.4
191 13.335 1.01414 7.20905 0.973754 369.967 0.982477 368.143
192 13.405 1.02364 7.3264 0.973132 375.721 0.981983 373.943
193 13.475 1.00526 7.44285 0.98247 381.591 0.982022 379.805
194 13.545 1.03633 7.56415 0.981721 387.518 0.982508 385.731
195 13.615 1.03627 7.6867 0.977522 393.481 0.983015 391.721
196 13.685 1.04411 7.81145 0.984033 399.545 0.983491 397.775
197 13.755 1.02564 7.93525 0.982388 405.661 0.984345 403.897
198 13.825 1.00462 8.05775 0.987164 411.87 0.98505 410.086
199 13.895 1.06313 8.1887 0.993573 418.182 0.985165 416.339
200 13.965 1.02396 8.3161 0.991744 424.546 0.986233 422.661
4200000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.40284e-05 4.08163e-06
44 3.045 0 0 0.000163871 5e-05 0.000227645 7.34694e-05
45 3.115 0 0 0.00219224 0.00075 0.00186819 0.000669388
46 3.185 0 0 0.0137799 0.00535 0.0102965 0.00410306
47 3.255 0.0961595 0.00065 0.0450304 0.02105 0.0346613 0.0161755
48 3.325 0.163041 0.0018 0.114139 0.062575 0.0839038 0.0466694
49 3.395 0.394367 0.0047 0.214744 0.144025 0.165947 0.109547
50 3.465 0.678859 0.0099 0.360804 0.286575 0.273684 0.217566
51 3.535 0.815301 0.0164 0.501564 0.492825 0.395379 0.379986
52 3.605 1.13371 0.0258 0.635083 0.764425 0.515079 0.60004
53 3.675 1.24761 0.03655 0.760526 1.10242 0.61568 0.873387
54 3.745 1.46963 0.0497 0.837611 1.489 0.69591 1.19424
55 3.815 1.59927 0.06455 0.894277 1.9173 0.741013 1.54877
56 3.885 1.50582 0.07905 0.935378 2.38188 0.758057 1.92489
57 3.955 1.65841 0.0956 0.943214 2.86737 0.759874 2.31562
58 4.025 1.727 0.11345 0.981878 3.39083 0.757025 2.71879
59 4.095 1.57032 0.13025 0.991547 3.93797 0.752669 3.1337
60 4.165 1.43214 0.1461 0.989374 4.50275 0.760717 3.5675
61 4.235 1.65611 0.16505 1.01412 5.10127 0.778317 4.02639
62 4.305 1.61115 0.1841 1.05327 5.74362 0.801229 4.51453
63 4.375 1.41261 0.20135 1.05564 6.40853 0.824245 5.03315
64 4.445 1.58663 0.22135 1.06107 7.0984 0.848312 5.58414
65 4.515 1.23025 0.23735 1.08175 7.82405 0.871888 6.16841
66 4.585 1.45021 0.2568 1.09964 8.58475 0.895753 6.78743
67 4.655 1.42862 0.27655 1.09259 9.36383 0.924603 7.44605
68 4.725 1.42873 0.2969 1.11439 10.1825 0.950476 8.14362
69 4.795 1.35323 0.31675 1.13539 11.0416 0.9834 8.88689
70 4.865 1.30464 0.33645 1.16513 11.949 1.01235 9.67454
71 4.935 1.33869 0.35725 1.16965 12.8864 1.03958 10.5068
72 5.005 1.35469 0.3789 1.18157 13.8604 1.0576 11.3777
73 5.075 1.20499 0.3987 1.18321 14.8632 1.07249 12.2858
74 5.145 1.22276 0.41935 1.18742 15.8975 1.07929 13.2249
75 5.215 1.16422 0.43955 1.17827 16.952 1.08536 14.1953
76 5.285 1.29913 0.4627 1.17564 18.0325 1.0866 15.193
77 5.355 1.1834 0.48435 1.18553 19.1512 1.09447 16.2247
78 5.425 1.13708 0.5057 1.17819 20.2922 1.10508 17.2938
79 5.495 1.17318 0.5283 1.18527 21.4699 1.11605 18.4016
80 5.565 1.15144 0.55105 1.18356 22.6761 1.12778 19.5497
81 5.635 1.04897 0.5723 1.17836 23.9073 1.13781 20.7374
82 5.705 1.02579 0.5936 1.17287 25.1635 1.14948 21.9672
83 5.775 1.13737 0.6178 1.17876 26.4571 1.15871 23.2376
84 5.845 1.1837 0.6436 1.17569 27.7788 1.16515 24.5461
85 5.915 1.07745 0.66765 1.16459 29.1196 1.16642 25.8876
86 5.985 1.07646 0.69225 1.15649 30.4828 1.16743 27.2623
87 6.055 1.03889 0.71655 1.14982 31.87 1.16373 28.6648
88 6.125 1.04871 0.74165 1.14919 33.2887 1.16035 30.0958
89 6.195 1.02718 0.7668 1.13118 34.7172 1.1537 31.5513
90 6.265 0.988385 0.79155 1.11873 36.1622 1.14751 33.0319
91 6.335 0.902219 0.81465 1.10444 37.6207 1.13611 34.5307
92 6.405 1.03544 0.84175 1.09297 39.0961 1.12666 36.0501
93 6.475 0.904751 0.86595 1.0691 40.5711 1.11508 37.5869
94 6.545 0.929411 0.89135 1.05735 42.0615 1.10473 39.1426
95 6.615 0.863278 0.91545 1.0453 43.5667 1.09506 40.7178
96 6.685 0.906674 0.9413 1.03228 45.0847 1.08729 42.3151
97 6.755 0.920614 0.9681 1.0214 46.6183 1.07902 43.9336
98 6.825 0.853034 0.99345 1.02015 48.182 1.07187 45.5749
99 6.895 0.832505 1.0187 0.999442 49.7456 1.06552 47.2401
100 6.965 0.804546 1.0436 0.998404 51.3393 1.05598 48.924
101 7.035 0.812369 1.06925 0.981796 52.9383 1.04864 50.6301
102 7.105 0.801098 1.09505 0.972464 54.5537 1.04072 52.3571
103 7.175 0.851005 1.123 0.972973 56.2019 1.03168 54.103
104 7.245 0.734603 1.1476 0.958576 57.8576 1.02074 55.8643
105 7.315 0.757227 1.17345 0.951151 59.5324 1.012 57.6444
106 7.385 0.721385 1.19855 0.945074 61.2285 1.00089 59.4388
107 7.455 0.744566 1.22495 0.939549 62.9467 0.992312 61.2517
108 7.525 0.773683 1.2529 0.9344 64.6878 0.981293 63.0783
109 7.595 0.775792 1.28145 0.92442 66.4425 0.972821 64.923
110 7.665 0.743011 1.3093 0.924436 68.2297 0.965273 66.7873
111 7.735 0.764992 1.3385 0.918955 70.039 0.957346 68.6701
112 7.805 0.787354 1.3691 0.917386 71.8779 0.950586 70.5737
113 7.875 0.759518 1.39915 0.912665 73.7404 0.944663 72.4995
114 7.945 0.708946 1.4277 0.908509 75.6275 0.940861 74.4518
115 8.015 0.789336 1.46005 0.911135 77.5536 0.935858 76.4281
116 8.085 0.725371 1.4903 0.919508 79.5314 0.931569 78.4299
117 8.155 0.749504 1.5221 0.918105 81.5406 0.930808 80.4648
118 8.225 0.765763 1.55515 0.913112 83.5733 0.928452 82.5295
119 8.295 0.788203 1.58975 0.923228 85.6636 0.92816 84.6289
120 8.365 0.799708 1.62545 0.920826 87.7839 0.926044 86.759
121 8.435 0.827246 1.663 0.920289 89.9385 0.926824 88.9267
122 8.505 0.82777 1.7012 0.931134 92.1549 0.927243 91.1315
123 8.575 0.753557 1.73655 0.938508 94.4257 0.92795 93.3745
124 8.645 0.820053 1.77565 0.945787 96.7516 0.929755 95.6587
125 8.715 0.842017 1.81645 0.946879 99.1182 0.930682 97.9824
126 8.785 0.857086 1.85865 0.95392 101.541 0.935211 100.355
127 8.855 0.894564 1.9034 0.960834 104.02 0.937614 102.772
128 8.925 0.834343 1.9458 0.969571 106.561 0.941305 105.237
129 8.995 0.864028 1.9904 0.973516 109.153 0.944533 107.749
130 9.065 0.854551 2.0352 0.976688 111.794 0.949562 110.314
131 9.135 0.916639 2.084 0.991466 114.517 0.952783 112.927
132 9.205 0.916625 2.13355 0.99209 117.283 0.958563 115.597
133 9.275 0.932906 2.18475 0.999383 120.112 0.964339 118.324
134 9.345 0.860648 2.2327 1.00726 123.006 0.966295 121.098
135 9.415 0.914209 2.2844 1.00265 125.931 0.972711 123.933
136 9.485 0.91209 2.33675 1.02409 128.963 0.977233 126.823
137 9.555 0.867013 2.38725 1.02195 132.033 0.981942 129.77
138 9.625 0.895901 2.4402 1.01761 135.135 0.986965 132.775
139 9.695 0.912194 2.4949 1.0304 138.322 0.991071 135.838
140 9.765 0.969847 2.5539 1.02811 141.548 0.996223 138.96
141 9.835 0.890461 2.60885 1.03535 144.843 1.00069 142.142
142 9.905 0.964193 2.6692 1.04245 148.209 1.00443 145.382
143 9.975 0.871942 2.72455 1.04307 151.624 1.00952 148.684
144 10.045 0.932844 2.7846 1.04647 155.099 1.01389 152.047
145 10.115 0.882443 2.8422 1.05144 158.639 1.01653 155.465
146 10.185 0.933818 2.904 1.04875 162.218 1.02013 158.944
147 10.255 0.921113 2.9658 1.05137 165.857 1.02263 162.479
148 10.325 0.94616 3.03015 1.05447 169.556 1.02561 166.074
149 10.395 0.974076 3.0973 1.05106 173.293 1.02908 169.729
150 10.465 0.893104 3.1597 1.05262 177.086 1.03044 173.439
151 10.535 0.925056 3.2252 1.05117 180.925 1.03303 177.207
152 10.605 0.921944 3.29135 1.05225 184.82 1.03443 181.032
153 10.675 0.911268 3.3576 1.04883 188.753 1.03492 184.909
154 10.745 0.890609 3.4232 1.05073 192.745 1.03532 188.838
155 10.815 0.91128 3.4912 1.04974 196.785 1.03642 192.823
156 10.885 0.907535 3.5598 1.04269 200.85 1.03622 196.859
157 10.955 0.903811 3.629 1.04406 204.973 1.03655 200.948
158 11.025 0.899463 3.69875 1.04311 209.145 1.03668 205.09
159 11.095 0.958819 3.77405 1.03552 213.34 1.036 209.283
160 11.165 0.873904 3.84355 1.03471 217.584 1.03443 213.521
161 11.235 0.910236 3.91685 1.03305 221.875 1.03349 217.81
162 11.305 0.906971 3.9908 1.02809 226.199 1.03266 222.148
163 11.375 0.911591 4.06605 1.02824 230.577 1.03093 226.533
164 11.445 0.91603 4.1426 1.02067 234.976 1.02953 230.966
165 11.515 0.945711 4.2226 1.02164 239.434 1.02673 235.441
166 11.585 0.906287 4.3002 1.02302 243.952 1.0248 239.963
167 11.655 0.924858 4.38035 1.01596 248.493 1.02326 244.532
168 11.725 0.895606 4.4589 1.00972 253.061 1.02128 249.147
169 11.795 0.946411 4.5429 1.01279 257.697 1.01866 253.806
170 11.865 0.915235 4.6251 1.01252 262.388 1.01691 258.512
171 11.935 0.867667 4.70395 1.00708 267.108 1.01427 263.261
172 12.005 0.892925 4.78605 1.00534 271.876 1.01159 268.054
173 12.075 0.882603 4.86815 0.997584 276.662 1.00849 272.887
174 12.145 0.879365 4.9509 0.998521 281.509 1.00691 277.77
175 12.215 0.885074 5.03515 0.998067 286.409 1.00408 282.694
176 12.285 0.928504 5.12455 0.998787 291.369 1.00241 287.668
177 12.355 0.90415 5.2126 0.990816 296.346 0.99964 292.684
178 12.425 0.930542 5.30425 0.992213 301.387 0.997466 297.746
179 12.495 0.928679 5.39675 0.989759 306.472 0.996126 302.858
180 12.565 0.894533 5.48685 0.98702 311.599 0.993515 308.014
181 12.635 0.948469 5.58345 0.985108 316.774 0.991759 313.219
182 12.705 0.939988 5.68025 0.986275 322.013 0.990089 318.472
183 12.775 0.947964 5.77895 0.984947 327.302 0.988431 323.775
184 12.845 0.943835 5.8783 0.984279 332.646 0.98756 329.131
185 12.915 0.945848 5.97895 0.983745 338.046 0.985888 334.537
186 12.985 0.994245 6.0859 0.98299 343.5 0.98524 339.998
187 13.055 0.947743 6.18895 0.986305 349.031 0.983658 345.509
188 13.125 0.935841 6.2918 0.984174 354.61 0.983367 351.078
189 13.195 0.982656 6.40095 0.984656 360.251 0.982456 356.701
190 13.265 1.00839 6.51415 0.988609 365.976 0.981598 362.378
191 13.335 0.995627 6.6271 0.985281 371.741 0.98081 368.112
192 13.405 0.997468 6.74145 0.985313 377.567 0.981135 373.907
193 13.475 1.0031 6.85765 0.987337 383.466 0.980985 379.763
194 13.545 1.01241 6.97615 0.986272 389.421 0.98125 385.68
195 13.615 0.994417 7.09375 0.990461 395.462 0.982764 391.669
196 13.685 1.03407 7.2173 0.989985 401.563 0.982471 397.717
197 13.755 1.08446 7.3482 0.993876 407.751 0.982992 403.831
198 13.825 1.05219 7.4765 0.992733 413.994 0.983249 410.009
199 13.895 1.07409 7.6088 0.995403 420.318 0.984715 416.258
200 13.965 1.06254 7.741 0.995453 426.707 0.985508 422.576
4400000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
