# Time-averaged data for fix rdf_out
# TimeStep Number-of-rows
# Row c_rdf_ref[1] c_rdf_ref[2] c_rdf_ref[3] c_rdf_ref[4] c_rdf_ref[5] c_rdf_ref[6] c_rdf_ref[7]
400000 200
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 7.04104e-06 2.04082e-06
44 3.045 0 0 0.000164498 5e-05 0.000235237 7.34694e-05
45 3.115 0 0 0.00337954 0.001125 0.00214829 0.000756122
46 3.185 0 0 0.0158624 0.0064 0.0102315 0.0041551
47 3.255 0.0742519 0.0005 0.0489456 0.0234 0.0344704 0.0161153
48 3.325 0.185012 0.0018 0.114438 0.064875 0.0850225 0.046898
49 3.395 0.341272 0.0043 0.222513 0.14895 0.167544 0.110139
50 3.465 0.537302 0.0084 0.367266 0.2935 0.276381 0.218807
51 3.535 0.812125 0.01485 0.508731 0.5019 0.397697 0.381556
52 3.605 1.05935 0.0236 0.647489 0.77775 0.5161 0.601206
53 3.675 1.13588 0.03335 0.763436 1.11575 0.614441 0.872963
54 3.745 1.23405 0.04435 0.842991 1.50332 0.688366 1.18912
55 3.815 1.15675 0.05505 0.890834 1.92835 0.733754 1.53885
56 3.885 1.49073 0.06935 0.941382 2.39412 0.749295 1.9092
57 3.955 1.22216 0.0815 0.95867 2.8857 0.749359 2.29306
58 4.025 1.5685 0.09765 0.95113 3.39083 0.745765 2.68872
59 4.095 1.44966 0.1131 0.98961 3.93482 0.744696 3.09767
60 4.165 1.49658 0.1296 1.0012 4.50417 0.752902 3.52538
61 4.235 1.49138 0.1466 1.03225 5.11107 0.768362 3.97667
62 4.305 1.44752 0.16365 1.02833 5.73583 0.790809 4.45662
63 4.375 1.54543 0.18245 1.0543 6.39735 0.814772 4.96733
64 4.445 1.43343 0.20045 1.06547 7.08745 0.83747 5.5092
65 4.515 1.21952 0.21625 1.07557 7.8062 0.864661 6.08642
66 4.585 1.2387 0.2328 1.093 8.55943 0.888612 6.69817
67 4.655 1.36874 0.25165 1.10613 9.34515 0.913182 7.34618
68 4.725 1.1241 0.2676 1.11794 10.1633 0.944167 8.03647
69 4.795 1.26945 0.28615 1.12534 11.0115 0.975783 8.77117
70 4.865 1.28636 0.3055 1.15683 11.909 1.00602 9.55091
71 4.935 1.09508 0.32245 1.17037 12.8434 1.03449 10.376
72 5.005 1.15888 0.3409 1.18651 13.8178 1.05599 11.2422
73 5.075 1.22487 0.36095 1.17814 14.8124 1.06862 12.1435
74 5.145 1.09072 0.3793 1.19545 15.8498 1.07887 13.0788
75 5.215 1.14553 0.3991 1.1719 16.8946 1.08307 14.0434
76 5.285 1.0675 0.41805 1.1839 17.9786 1.08737 15.038
77 5.355 1.14129 0.43885 1.17954 19.0874 1.09393 16.0652
78 5.425 1.09866 0.4594 1.18752 20.233 1.1072 17.1323
79 5.495 1.07866 0.4801 1.1914 21.4123 1.11815 18.238
80 5.565 1.07456 0.50125 1.18545 22.6158 1.13161 19.3856
81 5.635 1.05051 0.52245 1.18534 23.8496 1.14428 20.5755
82 5.705 0.988627 0.5429 1.16909 25.097 1.1549 21.8064
83 5.775 1.07804 0.56575 1.17208 26.3783 1.16451 23.0782
84 5.845 1.02243 0.58795 1.16909 27.6876 1.16955 24.3867
85 5.915 0.888195 0.6077 1.17055 29.0302 1.1738 25.7316
86 5.985 1.00152 0.6305 1.1587 30.3908 1.17599 27.1111
87 6.055 0.976347 0.65325 1.14773 31.7701 1.1722 28.5184
88 6.125 0.966741 0.6763 1.13383 33.1645 1.16796 29.9533
89 6.195 0.953217 0.69955 1.12407 34.5787 1.16019 31.4114
90 6.265 0.946066 0.72315 1.11113 36.0083 1.15325 32.8938
91 6.335 0.886067 0.74575 1.09952 37.4548 1.14177 34.3943
92 6.405 0.874477 0.76855 1.09033 38.9211 1.13338 35.9169
93 6.475 0.941989 0.79365 1.06786 40.3887 1.12087 37.4558
94 6.545 0.863178 0.81715 1.05436 41.8693 1.11189 39.0156
95 6.615 0.839613 0.8405 1.0322 43.3499 1.10388 40.5974
96 6.685 0.802757 0.8633 1.02502 44.8515 1.09451 42.1992
97 6.755 0.912068 0.88975 1.01431 46.3687 1.08581 43.8217
98 6.825 0.825897 0.9142 1.00889 47.9093 1.07679 45.4642
99 6.895 0.873751 0.9406 0.998967 49.4661 1.07148 47.1323
100 6.965 0.762216 0.9641 0.993609 51.0461 1.06199 48.8194
101 7.035 0.809118 0.98955 0.974643 52.6274 1.05371 50.5272
102 7.105 0.855592 1.017 0.966546 54.2268 1.04217 52.25
103 7.175 0.835923 1.04435 0.957734 55.8431 1.03418 53.9935
104 7.245 0.827342 1.07195 0.947424 57.4733 1.02249 55.7511
105 7.315 0.857161 1.1011 0.941806 59.1253 1.01327 57.5266
106 7.385 0.894362 1.1321 0.932735 60.7928 1.00147 59.3152
107 7.455 0.917281 1.1645 0.928612 62.4846 0.992701 61.1219
108 7.525 0.857225 1.19535 0.926406 64.2043 0.982779 62.9443
109 7.595 0.893323 1.2281 0.917142 65.9385 0.970619 64.7778
110 7.665 0.899846 1.2617 0.915343 67.7014 0.961676 66.6281
111 7.735 0.882318 1.29525 0.910807 69.4877 0.954566 68.4983
112 7.805 0.878185 1.32925 0.899739 71.2845 0.946736 70.387
113 7.875 0.905775 1.36495 0.903232 73.1207 0.941041 72.2981
114 7.945 0.901101 1.4011 0.904664 74.9926 0.937514 74.236
115 8.015 0.94054 1.4395 0.8992 76.8862 0.934542 76.202
116 8.085 0.894236 1.47665 0.899984 78.8147 0.931318 78.1956
117 8.155 0.828082 1.51165 0.896916 80.77 0.927047 80.2146
118 8.225 0.953598 1.55265 0.903551 82.7738 0.926602 82.2673
119 8.295 0.89984 1.592 0.912694 84.8324 0.923481 84.3482
120 8.365 0.986032 1.63585 0.911608 86.9234 0.924257 86.466
121 8.435 0.93214 1.678 0.917593 89.0635 0.923065 88.6167
122 8.505 0.947312 1.72155 0.923447 91.2532 0.924687 90.8071
123 8.575 0.964007 1.7666 0.927807 93.4896 0.925361 93.0353
124 8.645 1.05688 1.8168 0.931557 95.7718 0.927105 95.3043
125 8.715 0.943642 1.86235 0.939115 98.1099 0.929309 97.6157
126 8.785 1.03468 1.9131 0.949921 100.513 0.932386 99.9721
127 8.855 0.99531 1.9627 0.956642 102.972 0.935733 102.375
128 8.925 0.977783 2.0122 0.961217 105.482 0.938533 104.823
129 8.995 0.986933 2.06295 0.971236 108.058 0.942679 107.321
130 9.065 0.999514 2.11515 0.977353 110.691 0.947004 109.869
131 9.135 0.994625 2.1679 0.98262 113.379 0.951487 112.469
132 9.205 0.999982 2.22175 0.986651 116.119 0.955024 115.119
133 9.275 0.98403 2.27555 1.00187 118.944 0.96072 117.826
134 9.345 1.0297 2.3327 1.00438 121.82 0.96612 120.589
135 9.415 0.998472 2.38895 1.01775 124.777 0.970938 123.407
136 9.485 0.996032 2.4459 1.01544 127.772 0.975994 126.282
137 9.555 0.978044 2.50265 1.01618 130.813 0.981385 129.216
138 9.625 0.956227 2.55895 1.02157 133.915 0.985833 132.207
139 9.695 0.973438 2.6171 1.03595 137.107 0.990785 135.257
140 9.765 0.952931 2.67485 1.03076 140.329 0.995291 138.365
141 9.835 1.00448 2.7366 1.03546 143.612 0.999348 141.53
142 9.905 1.03845 2.80135 1.03835 146.952 1.00508 144.759
143 9.975 1.01048 2.86525 1.03895 150.341 1.00727 148.041
144 10.045 0.989432 2.9287 1.04652 153.802 1.01219 151.386
145 10.115 1.04499 2.99665 1.04802 157.317 1.01655 154.792
146 10.185 0.987446 3.06175 1.04764 160.879 1.01975 158.256
147 10.255 1.05406 3.1322 1.05146 164.504 1.02359 161.781
148 10.325 0.997748 3.1998 1.04759 168.165 1.02596 165.363
149 10.395 0.947952 3.2649 1.04831 171.878 1.02789 169
150 10.465 0.996374 3.33425 1.05103 175.652 1.03101 172.698
151 10.535 1.02287 3.4064 1.04697 179.461 1.03202 176.448
152 10.605 0.979335 3.4764 1.04753 183.323 1.03421 180.257
153 10.675 0.994839 3.54845 1.04933 187.242 1.03582 184.123
154 10.745 1.00032 3.62185 1.04887 191.212 1.03688 188.043
155 10.815 1.00423 3.6965 1.04724 195.227 1.03733 192.016
156 10.885 1.02123 3.7734 1.03848 199.261 1.03777 196.043
157 10.955 1.00429 3.85 1.0408 203.355 1.03767 200.121
158 11.025 1.01423 3.92835 1.03663 207.486 1.0383 204.254
159 11.095 0.959292 4.0034 1.03608 211.667 1.03726 208.435
160 11.165 1.01483 4.0838 1.0293 215.873 1.03547 212.662
161 11.235 0.972306 4.1618 1.02965 220.133 1.03523 216.941
162 11.305 0.995391 4.24265 1.02324 224.42 1.03379 221.268
163 11.375 1.02392 4.32685 1.02153 228.753 1.03192 225.64
164 11.445 0.991008 4.40935 1.02049 233.135 1.03192 230.067
165 11.515 0.977809 4.49175 1.01594 237.551 1.02983 234.538
166 11.585 0.960753 4.5737 1.01617 242.021 1.0267 239.051
167 11.655 0.992684 4.6594 1.01419 246.538 1.02585 243.614
168 11.725 0.969421 4.7441 1.01202 251.098 1.02328 248.221
169 11.795 0.991313 4.83175 1.0048 255.681 1.02115 252.873
170 11.865 1.02156 4.92315 1.00605 260.323 1.01942 257.573
171 11.935 0.994151 5.01315 1.00244 265.004 1.01758 262.319
172 12.005 1.02517 5.10705 0.996751 269.713 1.01425 267.106
173 12.075 0.994434 5.1992 0.998263 274.484 1.01188 271.938
174 12.145 1.00487 5.2934 0.99532 279.297 1.00916 276.812
175 12.215 1.00552 5.38875 0.991837 284.148 1.00677 281.731
176 12.285 0.989919 5.4837 0.989935 289.046 1.00524 286.7
177 12.355 0.984918 5.57925 0.98446 293.972 1.00178 291.707
178 12.425 0.971813 5.6746 0.987423 298.969 1.00053 296.765
179 12.495 0.988166 5.77265 0.986341 304.017 0.997699 301.866
180 12.565 1.00061 5.87305 0.980811 309.093 0.995236 307.012
181 12.635 0.942734 5.9687 0.981993 314.232 0.994153 312.209
182 12.705 0.982576 6.0695 0.979659 319.416 0.991871 317.452
183 12.775 1.03354 6.1767 0.975271 324.633 0.991068 322.749
184 12.845 1.01229 6.28285 0.978902 329.928 0.989722 328.096
185 12.915 0.97305 6.386 0.97505 335.259 0.988317 333.495
186 12.985 1.00925 6.49415 0.981319 340.683 0.985892 338.938
187 13.055 1.01784 6.6044 0.97848 346.149 0.985177 344.437
188 13.125 1.02848 6.717 0.976049 351.661 0.984618 349.991
189 13.195 1.02889 6.83085 0.979584 357.252 0.983094 355.596
190 13.265 1.01404 6.94425 0.982279 362.918 0.982822 361.259
191 13.335 1.02289 7.05985 0.981249 368.638 0.982868 366.983
192 13.405 1.05382 7.1802 0.983531 374.431 0.981409 372.758
193 13.475 1.04334 7.3006 0.986553 380.303 0.981611 378.595
194 13.545 1.04845 7.42285 0.98349 386.218 0.981926 384.494
195 13.615 1.01562 7.5425 0.987207 392.217 0.981294 390.451
196 13.685 1.03845 7.6661 0.979206 398.228 0.982266 396.475
197 13.755 1.03372 7.7904 0.986755 404.348 0.982699 402.564
198 13.825 1.0311 7.91565 0.990769 410.556 0.982995 408.716
199 13.895 1.0513 8.04465 0.988195 416.81 0.983738 414.936
200 13.965 1.01255 8.17015 0.994647 423.169 0.984711 421.225
3600000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 3.52052e-06 1.02041e-06
44 3.045 0 0 0.000328995 0.0001 0.000198271 6.12245e-05
45 3.115 0.00810759 5e-05 0.0025936 0.000925 0.00209049 0.00072551
46 3.185 0.0155103 0.00015 0.0138326 0.005525 0.0103144 0.00415204
47 3.255 0.0222756 0.0003 0.0491615 0.0226 0.0339617 0.0159357
48 3.325 0.113854 0.0011 0.120094 0.066125 0.0858708 0.0470255
49 3.395 0.273018 0.0031 0.224167 0.150825 0.166666 0.109935
50 3.465 0.45212 0.00655 0.357928 0.2917 0.273503 0.217471
51 3.535 0.610667 0.0114 0.510013 0.500625 0.394126 0.378759
52 3.605 0.853534 0.01845 0.664624 0.783775 0.511343 0.596385
53 3.675 0.93783 0.0265 0.771849 1.1255 0.609993 0.866174
54 3.745 1.03211 0.0357 0.853377 1.51785 0.685366 1.18096
55 3.815 1.18377 0.04665 0.920597 1.95708 0.727363 1.52764
56 3.885 1.2666 0.0588 0.956136 2.43015 0.747278 1.89699
57 3.955 1.35796 0.0723 0.980024 2.93268 0.748674 2.2805
58 4.025 1.41797 0.0869 0.979562 3.4529 0.743201 2.67479
59 4.095 1.37929 0.1016 1.00739 4.00668 0.744716 3.08376
60 4.165 1.30611 0.116 1.01984 4.58663 0.750267 3.50997
61 4.235 1.35101 0.1314 1.03926 5.19765 0.764559 3.95903
62 4.305 1.23952 0.146 1.05767 5.84023 0.78711 4.43674
63 4.375 1.20839 0.1607 1.0741 6.51417 0.811049 4.94511
64 4.445 1.23036 0.17615 1.10021 7.22678 0.84007 5.48867
65 4.515 1.13462 0.19085 1.07968 7.94827 0.865396 6.06638
66 4.585 1.30232 0.20825 1.11452 8.71633 0.888716 6.6782
67 4.655 1.27434 0.2258 1.13186 9.52032 0.916923 7.32886
68 4.725 1.24391 0.24345 1.15326 10.3643 0.946976 8.02121
69 4.795 1.38579 0.2637 1.17417 11.2493 0.980982 8.75982
70 4.865 1.19994 0.28175 1.1992 12.1798 1.01241 9.54452
71 4.935 1.32766 0.3023 1.21255 13.1478 1.03997 10.3739
72 5.005 1.19656 0.32135 1.21957 14.1493 1.06181 11.245
73 5.075 1.176 0.3406 1.22611 15.1845 1.07243 12.1495
74 5.145 1.27499 0.36205 1.22089 16.2439 1.08222 13.0876
75 5.215 1.2786 0.38415 1.20477 17.318 1.08477 14.0537
76 5.285 1.24213 0.4062 1.20173 18.4183 1.08869 15.0495
77 5.355 1.26474 0.42925 1.19712 19.5436 1.09466 16.0775
78 5.425 1.21628 0.452 1.19581 20.6973 1.10363 17.1412
79 5.495 1.07606 0.47265 1.20569 21.8907 1.11761 18.2463
80 5.565 1.14061 0.4951 1.19718 23.1061 1.12895 19.3912
81 5.635 1.12236 0.51775 1.19178 24.3466 1.14234 20.5791
82 5.705 1.17958 0.54215 1.1827 25.6085 1.15433 21.8094
83 5.775 1.17003 0.56695 1.18816 26.9075 1.16274 23.0793
84 5.845 1.06619 0.5901 1.17382 28.2221 1.1701 24.3884
85 5.915 1.20525 0.6169 1.1815 29.5771 1.1729 25.7322
86 5.985 1.16404 0.6434 1.15621 30.9348 1.17424 27.1096
87 6.055 1.04501 0.66775 1.14655 32.3128 1.16971 28.514
88 6.125 1.05901 0.693 1.13137 33.7041 1.16576 29.9462
89 6.195 1.09671 0.71975 1.11842 35.1111 1.15989 31.4039
90 6.265 1.06432 0.7463 1.10527 36.5333 1.15047 32.8827
91 6.335 1.05858 0.7733 1.09268 37.9708 1.14216 34.3837
92 6.405 1.06625 0.8011 1.07133 39.4115 1.13077 35.9028
93 6.475 1.07522 0.82975 1.05378 40.8598 1.11868 37.4387
94 6.545 1.03765 0.858 1.03608 42.3146 1.10888 38.9943
95 6.615 0.983444 0.88535 1.01735 43.774 1.09731 40.5667
96 6.685 0.9788 0.91315 1.00406 45.2449 1.08806 42.159
97 6.755 0.962068 0.94105 0.994875 46.733 1.08156 43.7751
98 6.825 0.932301 0.96865 0.984559 48.2364 1.07294 45.4118
99 6.895 0.996208 0.99875 0.973637 49.7537 1.0659 47.0712
100 6.965 0.903307 1.0266 0.966066 51.29 1.05596 48.7487
101 7.035 0.896548 1.0548 0.954656 52.8388 1.04727 50.4461
102 7.105 0.913255 1.0841 0.954777 54.4188 1.03813 52.1622
103 7.175 0.90622 1.11375 0.937572 56.001 1.029 53.897
104 7.245 0.878301 1.14305 0.934522 57.609 1.01834 55.6474
105 7.315 0.902739 1.17375 0.927682 59.2362 1.00918 57.4158
106 7.385 0.89869 1.2049 0.925491 60.8908 0.998942 59.1999
107 7.455 0.951255 1.2385 0.917524 62.5624 0.988022 60.9981
108 7.525 0.91141 1.2713 0.908224 64.2483 0.97721 62.8102
109 7.595 0.930147 1.3054 0.89895 65.9481 0.969527 64.6416
110 7.665 0.926627 1.34 0.895106 67.6721 0.959783 66.4882
111 7.735 0.937545 1.37565 0.893778 69.425 0.953663 68.3567
112 7.805 0.924678 1.41145 0.894518 71.2113 0.94509 70.2421
113 7.875 0.884209 1.4463 0.887578 73.0157 0.939754 72.1506
114 7.945 0.916058 1.48305 0.887435 74.852 0.935371 74.0841
115 8.015 0.950338 1.52185 0.893668 76.7339 0.932103 76.0449
116 8.085 0.947192 1.5612 0.893182 78.6478 0.930437 78.0366
117 8.155 0.967673 1.6021 0.890873 80.59 0.928519 80.0588
118 8.225 0.943132 1.64265 0.901386 82.5889 0.927272 82.113
119 8.295 1.03362 1.68785 0.903207 84.6262 0.926079 84.1997
120 8.365 0.960173 1.73055 0.910453 86.7145 0.926377 86.3224
121 8.435 1.0018 1.77585 0.924432 88.8706 0.927489 88.4834
122 8.505 0.977765 1.8208 0.92195 91.0567 0.927855 90.6813
123 8.575 1.02499 1.8687 0.925193 93.2868 0.928258 92.9165
124 8.645 0.974776 1.915 0.929945 95.5651 0.931593 95.1965
125 8.715 0.986111 1.9626 0.941194 97.9084 0.933698 97.5188
126 8.785 1.05303 2.01425 0.957303 100.33 0.936119 99.8846
127 8.855 1.01939 2.06505 0.97163 102.828 0.939369 102.297
128 8.925 1.05186 2.1183 0.974477 105.372 0.94406 104.759
129 8.995 1.0268 2.1711 0.979823 107.971 0.947133 107.269
130 9.065 1.06845 2.2269 0.97842 110.607 0.952457 109.832
131 9.135 1.01442 2.2807 0.989438 113.313 0.955512 112.443
132 9.205 1.03434 2.3364 1.00721 116.111 0.961634 115.111
133 9.275 1.04347 2.39345 1.00737 118.952 0.966468 117.834
134 9.345 0.982857 2.448 1.01427 121.855 0.970435 120.609
135 9.415 1.03131 2.5061 1.02099 124.822 0.975337 123.44
136 9.485 1.09572 2.56875 1.0283 127.854 0.981168 126.331
137 9.555 1.09782 2.63245 1.03597 130.955 0.986181 129.279
138 9.625 1.0386 2.6936 1.04138 134.117 0.989494 132.281
139 9.695 1.02031 2.75455 1.0479 137.346 0.99616 135.347
140 9.765 1.03379 2.8172 1.05056 140.63 0.999082 138.467
141 9.835 1.00042 2.8787 1.0485 143.955 1.00311 141.645
142 9.905 1.04005 2.94355 1.05845 147.359 1.00736 144.881
143 9.975 1.03816 3.0092 1.05614 150.803 1.01056 148.174
144 10.045 0.988652 3.0726 1.05755 154.301 1.01505 151.528
145 10.115 0.999622 3.1376 1.05746 157.848 1.01758 154.937
146 10.185 0.96621 3.2013 1.05993 161.452 1.02072 158.405
147 10.255 1.00244 3.2683 1.06162 165.112 1.02301 161.928
148 10.325 1.00734 3.33655 1.05994 168.816 1.02515 165.507
149 10.395 1.05207 3.4088 1.05543 172.555 1.02903 169.148
150 10.465 1.00571 3.4788 1.05986 176.36 1.02965 172.84
151 10.535 0.992392 3.5488 1.05688 180.205 1.03175 176.59
152 10.605 1.01921 3.62165 1.05951 184.111 1.03321 180.396
153 10.675 1.03005 3.69625 1.0548 188.051 1.0332 184.251
154 10.745 0.93899 3.76515 1.04475 192.005 1.03407 188.161
155 10.815 1.02306 3.8412 1.04847 196.025 1.03445 192.123
156 10.885 0.974087 3.91455 1.04532 200.085 1.03503 196.139
157 10.955 0.986589 3.9898 1.04587 204.2 1.03441 200.204
158 11.025 0.98834 4.06615 1.03992 208.343 1.03475 204.323
159 11.095 1.00339 4.14465 1.03954 212.538 1.03376 208.49
160 11.165 0.985167 4.2227 1.02819 216.74 1.03249 212.705
161 11.235 0.977292 4.3011 1.0321 221.01 1.03173 216.97
162 11.305 0.926446 4.37635 1.02679 225.312 1.02985 221.28
163 11.375 0.974665 4.4565 1.024 229.655 1.02808 225.636
164 11.445 0.95437 4.53595 1.01414 234.01 1.0267 230.04
165 11.515 0.990269 4.6194 1.00576 238.381 1.02557 234.493
166 11.585 0.966614 4.70185 1.00599 242.807 1.02382 238.993
167 11.655 0.979363 4.7864 1.00128 247.266 1.02202 243.539
168 11.725 0.987734 4.8727 1.00204 251.782 1.01908 248.127
169 11.795 0.957949 4.9574 0.994877 256.319 1.01658 252.759
170 11.865 0.985798 5.0456 0.998683 260.928 1.01588 257.442
171 11.935 0.941682 5.13085 0.989856 265.55 1.01316 262.168
172 12.005 0.925819 5.21565 0.99048 270.229 1.01131 266.941
173 12.075 1.01548 5.30975 0.983685 274.931 1.00808 271.754
174 12.145 0.973403 5.401 0.982419 279.681 1.006 276.613
175 12.215 0.967024 5.4927 0.986306 284.505 1.00362 281.517
176 12.285 0.944046 5.58325 0.978191 289.344 1.00117 286.465
177 12.355 0.991618 5.67945 0.973688 294.216 0.999831 291.463
178 12.425 0.913209 5.76905 0.975369 299.153 0.997881 296.508
179 12.495 0.947853 5.8631 0.973372 304.134 0.996172 301.601
180 12.565 0.922871 5.9557 0.969078 309.149 0.994103 306.741
181 12.635 0.95604 6.0527 0.970514 314.228 0.992389 311.929
182 12.705 0.94261 6.1494 0.97029 319.363 0.991302 317.169
183 12.775 0.927006 6.24555 0.97363 324.571 0.989876 322.459
184 12.845 0.980824 6.3484 0.974626 329.843 0.989128 327.803
185 12.915 0.923054 6.44625 0.973902 335.168 0.987676 333.198
186 12.985 0.907063 6.54345 0.973399 340.548 0.986608 338.646
187 13.055 0.954139 6.6468 0.974055 345.99 0.985897 344.148
188 13.125 0.96865 6.75285 0.974813 351.494 0.984684 349.703
189 13.195 0.920444 6.8547 0.978445 357.079 0.983815 355.312
190 13.265 0.951889 6.96115 0.976133 362.709 0.9846 360.986
191 13.335 0.957406 7.06935 0.980404 368.424 0.985021 366.722
192 13.405 0.969324 7.18005 0.97921 374.192 0.984429 372.514
193 13.475 0.970111 7.292 0.981345 380.033 0.984131 378.366
194 13.545 0.945102 7.4022 0.984351 385.953 0.983687 384.276
195 13.615 0.960449 7.51535 0.988383 391.959 0.984415 390.252
196 13.685 0.982575 7.6323 0.989077 398.031 0.985089 396.293
197 13.755 0.979669 7.7501 0.991382 404.18 0.984817 402.395
198 13.825 0.984591 7.8697 0.99555 410.417 0.986088 408.567
199 13.895 0.94821 7.98605 0.994207 416.71 0.986352 414.803
200 13.965 0.944779 8.10315 0.997166 423.085 0.987893 421.112
3800000 200
1 0.035 0 0 0 0 0 0
2 0.105 0 0 0 0 0 0
3 0.175 0 0 0 0 0 0
4 0.245 0 0 0 0 0 0
5 0.315 0 0 0 0 0 0
6 0.385 0 0 0 0 0 0
7 0.455 0 0 0 0 0 0
8 0.525 0 0 0 0 0 0
9 0.595 0 0 0 0 0 0
10 0.665 0 0 0 0 0 0
11 0.735 0 0 0 0 0 0
12 0.805 0 0 0 0 0 0
13 0.875 0 0 0 0 0 0
14 0.945 0 0 0 0 0 0
15 1.015 0 0 0 0 0 0
16 1.085 0 0 0 0 0 0
17 1.155 0 0 0 0 0 0
18 1.225 0 0 0 0 0 0
19 1.295 0 0 0 0 0 0
20 1.365 0 0 0 0 0 0
21 1.435 0 0 0 0 0 0
22 1.505 0 0 0 0 0 0
23 1.575 0 0 0 0 0 0
24 1.645 0 0 0 0 0 0
25 1.715 0 0 0 0 0 0
26 1.785 0 0 0 0 0 0
27 1.855 0 0 0 0 0 0
28 1.925 0 0 0 0 0 0
29 1.995 0 0 0 0 0 0
30 2.065 0 0 0 0 0 0
31 2.135 0 0 0 0 0 0
32 2.205 0 0 0 0 0 0
33 2.275 0 0 0 0 0 0
34 2.345 0 0 0 0 0 0
35 2.415 0 0 0 0 0 0
36 2.485 0 0 0 0 0 0
37 2.555 0 0 0 0 0 0
38 2.625 0 0 0 0 0 0
39 2.695 0 0 0 0 0 0
40 2.765 0 0 0 0 0 0
41 2.835 0 0 0 0 0 0
42 2.905 0 0 0 0 0 0
43 2.975 0 0 0 0 1.40821e-05 4.08163e-06
44 3.045 0 0 0.000411244 0.000125 0.000221795 7.14286e-05
45 3.115 0.00810759 5e-05 0.00275079 0.001 0.00188818 0.000671429
46 3.185 0.0232654 0.0002 0.0156369 0.0062 0.00981683 0.00393265
47 3.255 0.0594015 0.0006 0.0485857 0.023075 0.0341175 0.0157704
48 3.325 0.106738 0.00135 0.120094 0.0666 0.0841657 0.0462429
49 3.395 0.279843 0.0034 0.231578 0.1541 0.164792 0.108445
50 3.465 0.543855 0.00755 0.360406 0.29595 0.271437 0.215169
51 3.535 0.723987 0.0133 0.505313 0.50295 0.391246 0.375279
52 3.605 0.732466 0.01935 0.63945 0.775375 0.506119 0.590681
53 3.675 0.908705 0.02715 0.760725 1.11217 0.607081 0.859183
54 3.745 0.98163 0.0359 0.849679 1.50282 0.680883 1.17191
55 3.815 1.16215 0.04665 0.896703 1.93065 0.72078 1.51545
56 3.885 1.20405 0.0582 0.931327 2.39145 0.74133 1.88187
57 3.955 1.16684 0.0698 0.958962 2.88318 0.741393 2.26164
58 4.025 1.45196 0.08475 0.967888 3.3972 0.739634 2.65404
59 4.095 1.25262 0.0981 0.991793 3.9424 0.738248 3.05945
60 4.165 1.21087 0.11145 1.00235 4.5124 0.746416 3.48348
61 4.235 1.2589 0.1258 1.03084 5.11848 0.764222 3.93234
62 4.305 1.20556 0.14 1.06397 5.76488 0.783354 4.40777
63 4.375 1.25771 0.1553 1.06757 6.43473 0.811944 4.91671
64 4.445 1.27814 0.17135 1.09882 7.14642 0.835874 5.45754
65 4.515 1.27355 0.18785 1.10333 7.88373 0.862436 6.03328
66 4.585 1.17508 0.20355 1.10269 8.64362 0.888279 6.6448
67 4.655 1.21625 0.2203 1.12816 9.445 0.914581 7.2938
68 4.725 1.26153 0.2382 1.14516 10.2831 0.945041 7.98473
69 4.795 1.2626 0.25665 1.16014 11.1575 0.978923 8.72179
70 4.865 1.21324 0.2749 1.1809 12.0737 1.01163 9.50589
71 4.935 1.15968 0.29285 1.20074 13.0324 1.03725 10.3331
72 5.005 1.07408 0.30995 1.2137 14.029 1.05932 11.2021
73 5.075 1.15767 0.3289 1.20325 15.0449 1.07539 12.1092
74 5.145 1.12342 0.3478 1.20787 16.093 1.0836 13.0485
75 5.215 1.12528 0.36725 1.20979 17.1716 1.08898 14.0183
